metragem,nquartos,nsuites,nchuveiros,nelevador,nvagas,condominio,proximometro
-0.37809659061202855,0.9417242059627964,0.05018461117831372,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.5622646714908527,0.5113099925649135
-0.5492477765116739,-0.4248379876523898,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-1.4651516401185092,-0.74419511060693,0.5113099925649135
0.524336935040647,-0.4248379876523898,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-1.4651516401185092,-0.2180719488388146,0.5113099925649135
-0.42477418676647727,-0.4248379876523898,0.05018461117831372,0.19916574289765923,-0.27122155272364196,-1.4651516401185092,-0.5622646714908527,-1.9557607215607946
-0.051353417530887374,0.9417242059627964,0.05018461117831372,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.3400145134355367,0.5113099925649135
0.7421657170947411,0.9417242059627964,0.05018461117831372,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,0.4211431075149706,0.5113099925649135
-1.0471421354924604,-1.791400181267576,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-1.4651516401185092,-1.162143416684405,0.5113099925649135
-0.31585979573943024,0.9417242059627964,0.05018461117831372,0.19916574289765923,-0.27122155272364196,0.761417387778123,-0.2180719488388146,0.5113099925649135
0.5865737299132453,-0.4248379876523898,0.05018461117831372,0.19916574289765923,-0.27122155272364196,0.761417387778123,1.4635553532611432,0.5113099925649135
0.19759376195950587,0.9417242059627964,0.05018461117831372,0.19916574289765923,-0.27122155272364196,0.761417387778123,0.3719727185646794,-1.9557607215607946
-0.8137541547202167,-0.4248379876523898,0.05018461117831372,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.6606054493914351,0.5113099925649135
0.0420017747780101,-0.4248379876523898,0.05018461117831372,0.19916574289765923,-0.27122155272364196,1.874701901726439,-0.11973117093823225,-1.9557607215607946
1.3645336658207243,0.9417242059627964,2.4715921005319488,-1.9363336115050203,-0.27122155272364196,1.874701901726439,0.7653358301670087,-1.9557607215607946
-0.035794218812737796,0.9417242059627964,0.05018461117831372,0.19916574289765923,-0.27122155272364196,0.761417387778123,0.35033774742655127,0.5113099925649135
-0.8137541547202167,-1.791400181267576,0.05018461117831372,0.19916574289765923,1.1828273271558813,-0.35186712617019317,-0.739278071711901,0.5113099925649135
-0.26918219958498146,-0.4248379876523898,1.2608883558551314,-1.9363336115050203,-0.27122155272364196,0.761417387778123,-0.5622646714908527,0.5113099925649135
0.1820345632413563,-1.791400181267576,0.05018461117831372,-1.9363336115050203,-0.27122155272364196,0.761417387778123,0.8145062191172999,0.5113099925649135
0.7266065183765915,0.9417242059627964,2.4715921005319488,-1.9363336115050203,-0.27122155272364196,0.761417387778123,0.8636766080675911,0.5113099925649135
-0.5336885777935243,-0.4248379876523898,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.6016009826510856,0.5113099925649135
-0.31585979573943024,-0.4248379876523898,1.2608883558551314,-1.9363336115050203,-0.27122155272364196,0.761417387778123,0.0769503848629324,0.5113099925649135
-0.25362300086683187,-1.791400181267576,0.05018461117831372,0.19916574289765923,-0.27122155272364196,0.761417387778123,1.2570397196699203,0.5113099925649135
-0.1913862059942336,0.9417242059627964,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-1.4651516401185092,-0.25740825999904754,0.5113099925649135
1.1622640824847799,0.9417242059627964,2.4715921005319488,-1.9363336115050203,-0.27122155272364196,1.874701901726439,1.2118029618356525,-1.9557607215607946
-0.2380638021486823,0.9417242059627964,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.4501561846841889,0.5113099925649135
1.3645336658207243,0.9417242059627964,-1.1605191334985037,2.3346650973003387,-0.27122155272364196,-0.35186712617019317,1.3947168087307356,0.5113099925649135
-0.7359581611294689,-1.791400181267576,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.10596346203215072,-1.9557607215607946
0.9444353004306857,0.9417242059627964,2.4715921005319488,-1.9363336115050203,-0.27122155272364196,0.761417387778123,0.7653358301670087,0.5113099925649135
-0.34697819317572937,0.9417242059627964,0.05018461117831372,0.19916574289765923,-0.27122155272364196,0.761417387778123,-0.13546569540232542,-1.9557607215607946
-0.8137541547202167,-0.4248379876523898,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.5917669048610275,0.5113099925649135
-0.3936557893301781,-1.791400181267576,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.5130942825405616,0.5113099925649135
-0.20694540471238315,0.9417242059627964,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.3164127267393969,0.5113099925649135
0.7421657170947411,-0.4248379876523898,1.2608883558551314,-1.9363336115050203,1.1828273271558813,1.874701901726439,0.4703134964652617,-1.9557607215607946
-0.4092149880483277,0.9417242059627964,0.05018461117831372,0.19916574289765923,-0.27122155272364196,0.761417387778123,-0.2180719488388146,-1.9557607215607946
0.0420017747780101,0.9417242059627964,0.05018461117831372,0.19916574289765923,-0.27122155272364196,0.761417387778123,0.4703134964652617,0.5113099925649135
-0.26918219958498146,-0.4248379876523898,0.05018461117831372,0.19916574289765923,-0.27122155272364196,0.761417387778123,-0.5425965159107363,-1.9557607215607946
-0.44033338548462686,-0.4248379876523898,0.05018461117831372,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.41475350463997923,0.5113099925649135
0.8977577042762369,-0.4248379876523898,0.05018461117831372,0.19916574289765923,2.636876207035405,0.761417387778123,0.6669950522664264,0.5113099925649135
-0.035794218812737796,-0.4248379876523898,1.2608883558551314,-1.9363336115050203,-0.27122155272364196,0.761417387778123,-0.4373718835571132,0.5113099925649135
-0.6114845713842723,-0.4248379876523898,0.05018461117831372,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.5189947292145966,0.5113099925649135
-0.7515173598476184,-0.4248379876523898,0.05018461117831372,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.5986507593140682,0.5113099925649135
-0.31585979573943024,-0.4248379876523898,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-1.4651516401185092,-0.599634167093074,0.5113099925649135
0.1042385696506084,0.9417242059627964,0.05018461117831372,0.19916574289765923,-0.27122155272364196,-1.4651516401185092,-0.35181540678360657,0.5113099925649135
-0.471451782920926,-1.791400181267576,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.12464820983326137,0.5113099925649135
0.2753897555502538,0.9417242059627964,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-1.4651516401185092,-0.2515078133250126,0.5113099925649135
6.436832447937486,2.3082863995779825,1.2608883558551314,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,3.877821450720439,0.5113099925649135
-0.5181293790753747,-0.4248379876523898,0.05018461117831372,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.6311032160212604,0.5113099925649135
-0.08247181496718653,-0.4248379876523898,0.05018461117831372,0.19916574289765923,-0.27122155272364196,-1.4651516401185092,-0.4344216602200957,0.5113099925649135
-0.28474139830313105,-0.4248379876523898,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-1.4651516401185092,-0.7097758383417262,0.5113099925649135
-0.471451782920926,-0.4248379876523898,0.05018461117831372,2.3346650973003387,-0.27122155272364196,-0.35186712617019317,0.014012287006559715,0.5113099925649135
0.3998633452954504,0.9417242059627964,2.4715921005319488,-1.9363336115050203,-0.27122155272364196,1.874701901726439,0.3719727185646794,0.5113099925649135
0.24427135811395462,0.9417242059627964,0.05018461117831372,0.19916574289765923,-0.27122155272364196,0.761417387778123,0.7653358301670087,-1.9557607215607946
-0.035794218812737796,0.9417242059627964,0.05018461117831372,0.19916574289765923,-0.27122155272364196,0.761417387778123,0.027779995912641242,-1.9557607215607946
-0.08247181496718653,-0.4248379876523898,0.05018461117831372,0.19916574289765923,-0.27122155272364196,-1.4651516401185092,-0.4344216602200957,0.5113099925649135
0.524336935040647,0.9417242059627964,0.05018461117831372,2.3346650973003387,-0.27122155272364196,-0.35186712617019317,-0.07056078198794109,0.5113099925649135
-0.5025701803572251,-0.4248379876523898,0.05018461117831372,0.19916574289765923,-0.27122155272364196,0.761417387778123,-0.6606054493914351,-1.9557607215607946
-0.3936557893301781,-0.4248379876523898,0.05018461117831372,0.19916574289765923,-0.27122155272364196,-0.35186712617019317,-0.4639238935902704,0.5113099925649135
0.2753897555502538,0.9417242059627964,-1.1605191334985037,0.19916574289765923,-0.27122155272364196,-1.4651516401185092,-0.2515078133250126,0.5113099925649135
